Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",5,3.69,Penguin Books ,Paperback,182,1999,1954,2021/03/26,2018/10/14,,,read,"My second read and not my last. A tale of humanity, maturity, loss of innocence, fear, innate tribal instincts of us and them, and the terrifying truth that modern society prepares us for modern civilization and we would be poor replacements for our ancestors. In this novel one learns that extinguishing ones fear is deemed more important, by the majority, than ensuring a moral and ethical standard.<br/><br/>An important read and one I enjoyed more as an adult than a teen.",true,,2,0,"2021-03-23,2021-03-26;2021-03-23,2021-03-26",Fiction|18959;Classic|5658;Young Adult|4209;School|3794;Books I Own|2994;Literature|2470;Dystopia|2426;Dystopian|2211,2948336
334643,"Abhorsen (Abhorsen, #3)",Garth Nix,"Nix, Garth",,"=""0060278250""","=""9780060278250""",5,4.24,HarperCollins,Hardcover,358,2003,2003,2021/03/23,2015/04/21,,,read,"Strong female characters, exemplar character development, curious anthropomorphic creatures that the author makes you emotionally attached to, and well structured plot and magic system. A great end to the original trilogy, now onto the next in the series I haven't yet read. <br/><br/>""Does the walker choose the path, or the path the walker?""",,,2,0,"2008-03-16,2008-03-23;,2021-03-23",Fantasy|5864;Young Adult|1939;Ya|965;Fiction|777,124759
6952,Like Water for Chocolate,Laura Esquivel,"Esquivel, Laura","Carol Christensen, Thomas  Christensen","=""""","=""""",2,3.95,Black Swan,Paperback,222,1993,1989,2021/03/21,2021/02/18,,,read,,,,1,0,"2021-03-15,2021-03-21",Fiction|3560;Magical Realism|1814;Romance|1744;Historical Fiction|945;Classics|846;Fantasy|609;Mexico|463;Book Club|449;Food|440;Spanish|439;Books I Own|380,370190
47624,"Lirael (Abhorsen, #2)",Garth Nix,"Nix, Garth",,"=""0060590165""","=""9780060590161""",5,4.29,HarperColl,Paperback,464,2015,2001,2006/01/01,2015/04/21,,,read,"This is my second (maybe third?) read of Lirael, last read was some 15 years ago. While not quite as impactful as Sabriel, Lirael explores the old kingdom, the magic system, the ancient bloodlines and the creation of the world (or at least the old kingdom), through the characters Lirael, Sam, D.R. Dog and Mogget. <br/><br/>I previously gave this book a 4 star rating. While I enjoyed Lirael less than Sabriel: it is still an excellent read. The strong female lead (Lirael) is struggling with the meaning of her life - even nearly attempting suicide in the depths of her depression. A destiny is thrust upon her that she did not choose but she steps up to through a feeling of the threads of fate and realization that she won't merely be taking a new responsibility, but also a family. In a parallel and eventually coinciding story, Prince Sameth embarks on an adventure to save his school-friend, Nick, from the powers native to his kingdom. One character is attempting to embrace a role they do not want, while the other desperately clings for membership to a bloodline she will never be a true part of.<br/><br/>Lirael also successfully represents the struggles of a growing woman (from my limited viewpoint) avoiding the unwanted advances of male suitors. This is a difficult topic to approach, but Nix does so expertly - surprisingly. I personally would have assumed the author to be female to have such insights, but I am a man, so check reviews by women to see if I'm anywhere near correct.<br/><br/>Writing a sequel set decades after the original novel is difficult. Characters will have developed and matured, which needs to be shown, as well as the land and political climate etc., and the author did this expertly. The originally unsure Sabriel and guilt-ridden Touchstone have grown into defenders of the realm and true royal leaders.<br/><br/>Thanks for another excellent read, Garth Nix. On to Abhorsen.",true,,2,0,",2006-01-01;2021-03-12,2021-03-16",Fantasy|6469;Young Adult|2102;Ya|1097;Fiction|840,119879
1909043,Negotiation Genius: How to Overcome Obstacles and Achieve Brilliant Results at the Bargaining Table and Beyond,Deepak  Malhotra,"Malhotra, Deepak",Max H. Bazerman,"=""055380488X""","=""9780553804881""",0,4.25,Bantam,Hardcover,352,2007,2007,,2021/03/16,to-read,to-read (#118),to-read,,,,0,0,,Business|170;Negotiation|150;Non Fiction|48;Psychology|45;Communication|38;Self Help|38;Nonfiction|30;Leadership|25;Negotiations|20;Management|17,2350
29456569,"LIFEL1K3 (Lifelike, #1)",Jay Kristoff,"Kristoff, Jay",,"=""1524713929""","=""9781524713928""",2,3.94,Knopf Books for Young Readers,Hardcover,402,2018,2018,2021/03/12,2021/02/24,,,read,"I didn't give this book 1 star, though I was tempted to, because it is coherent and I didn't give up half-way through, tempted as I was. <br/><br/>I originally wrote out a long multi-paragraph review, but I'd rather condense it into bullet point format. I wish the author did the same with this book.<br/><br/>-Every character, other than the major plot twists, are two dimensional. For example, I know nothing about Ezekiel, except for the fact that he is pretty and his main story line. Does he have emotions, other than those required by his role as romantic interest?<br/>-All of the plot, in it's entirety, is either invokes <i>extreme emotions</i> in the characters or humor. There is no in-between.<br/>-Not all, but approximately 75% of all major plot points were predictable. <br/>-The vast majority of dialogues are generic idioms and phrases, and author attempts to make up for this by introducing unique slang. The slang, however, feels forced and cringe-inducing.<br/>-The violent moments with rockets and explosions seem to glance off the plot armor of all MCs, unless it makes a useful plot device.<br/>-The main character is 1) extremely intelligent, 2) (un)naturally gifted fighter, 3) an engineering whiz, 4) a crack shot with a rifle, 5) extremely sociable so that humans and robots either fall in love with her or will die to protect her. A flaw or two would be nice. It was nice to see she wasn't gifted with some strange mutation (which was a cool fantasy element, by the way), but then she is also a freakin' lifelike at the end.<br/>-The numbers in the title are unnecessary and irritating. Ok, this is a pet peeve and unimportant, but still.<br/>-The ethics explored in the book, regarding slavery, bondage etc., are poorly explored and barely touched upon. In fact, the main characters are rather evil, but so are the villains in the story in a way due to the blood on their hands, but honestly I think the ""villains"" are more ethical than the MCs.<br/>-I listened to the audiobook. The narrator is so slow and cartoonish which only increased my distaste for the story.<br/>-Finally, I just <i>didn't care about any of the characters</i>. They have no depth. I just didn't care, and found myself frequently page-counting to see how long till this was over with. I don't understand the high rating this book has, because even if it's aimed at younger readers than myself, it has no depth to it. Most disappointed.",true,,1,0,"2021-03-08,2021-03-12",Sci Fi|657;Young Adult|547;Science Fiction|488;Ya|291;Dystopian|261;Books I Own|176;Dystopia|173;Fantasy|141;Series|113;2018 Releases|111;Scifi|106;Fiction|84;Romance|80;Owned Tbr|69,11844
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,"=""0064471837""","=""9780064471831""",5,4.17,Harper Collins,Mass Market Paperback,491,1996,1995,2006/01/01,2015/04/21,,,read,"This was my third read, and first time reading as an adult. I was expecting my original 5 star rating to have been made in inexperienced and wide eyed ignorance, and for this to really be a 3* YA book.<br/><br/>Instead I was pleasantly surprised by a set of three dimensional characters, with a competent but flawed lead woman (I find often that women are portrayed poorly in fantasy and are archetypal Mary sues or ""badass""). The magic system is unique, with the main character being effectively a necromancer bard, with a subclass in mage. Sex is mentioned only once, where the MC considers it an irritating distraction at best from her quest (why is this so uncommon?), and romance is tasteful and takes a backseat to the story - as it should when you're trying to save a nation or two.<br/><br/>The story is exciting, the world is fascinating and unique, the only flaw is a lack of variety in race and sexualities.<br/><br/>I still highly recommend this cornerstone of YA fantasy, and look forward to reading the rest in this series. Thank you Mr Nix.",,,2,0,",2006-01-01;2021-03-05,2021-03-10",Fantasy|12532;Young Adult|3802;Ya|2082;Fiction|1596,210100
43369,God Is Not Great: How Religion Poisons Everything,Christopher Hitchens,"Hitchens, Christopher",,"=""0446579807""","=""9780446579803""",3,3.96,Twelve Books,Hardcover,307,2007,2007,2015/01/01,2020/06/14,,,read,,,,1,0,"2015-01-01,2015-01-01",Non Fiction|2910;Religion|2264;Philosophy|1350;Nonfiction|956;Atheism|824;Science|334,107278
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,1998/01/01,2019/07/05,,,read,,,,1,0,",1998-01-01",Fantasy|66837;Fiction|18924;Young Adult|17256;Harry Potter|13576;Books I Own|11445;Ya|6773,4010732
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",5,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,2021/03/04,2021/02/24,,,read,"This love captures the true expression of love for one's fellow man without prejudice for lifestyle, creed or colour. The first half I thought, at first, was well written if a bit dull. By the second half I was deeply emotionally invested. I'm so glad I read this, I can easily say this is one of my favourite books.",,,1,0,"2021-03-01,2021-03-04",Classics|60887;Fiction|28365;Historical Fiction|9003;Books I Own|6477,6244582
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0689845367""","=""9780689845369""",5,4.13,Aladdin Paperbacks,Mass Market Paperback,180,2001,1971,2021/03/02,2021/02/25,,,read,Starts off rather slow but once the pieces come together this is a deep story with hidden layers. The more I consider the representations of the choices taken by the characters the more meaning I take from this book. Unlike the first in the series this passes the Bechdel test within a few pages. Fairly short but well worth the time. I thoroughly enjoy the magic system and the teachings of wisdom earned. ,,,1,0,"2021-02-25,2021-03-02",Fantasy|7965;Fiction|1359,120622
117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,"Dawkins, Richard",,"=""0141026162""","=""9780141026169""",5,4.09,Penguin,Paperback,466,2006,1986,2021/02/28,2021/02/23,,,read,"As someone now working in genetics, reading the various books and listening to lectures by Dr Dawkins throughout my teen years constructed a good basis in my mind for more complex concepts.<br/><br/>This text is incredibly accessible for fairly complex ideas. I appreciate the candor employed by Dr Dawkins when discussing religion in scientific context: religion can exist as a personal belief without the broad claims on the origins of life (or the universe, for that matter). <br/><br/>Well written, with tidbits of humor and human-friendly tones not common in scientific writing (not that this is scientific writing, it is about science without being a scientific text). ",,,1,0,"2021-02-23,2021-02-28",Science|2388;Non Fiction|1298;Biology|499;Nonfiction|401;Philosophy|274,39851
45153552,My Sh*t Therapist: & Other Mental Health Stories,Michelle Thomas,"Thomas, Michelle",,"=""""","=""""",5,3.77,Lagom,Kindle Edition,272,2019,2019,2021/02/21,2021/02/20,,,read,A real-world tale that invokes understanding and invites empathy. ,,,1,0,"2021-02-20,2021-02-21",Non Fiction|68;Mental Health|34;Psychology|24;Nonfiction|17;Audiobooks|14;Audible|13;Self Help|9;Memoir|8,1432
76658,On a Pale Horse (Incarnations of Immortality #1),Piers Anthony,"Anthony, Piers",,"=""0345338588""","=""9780345338587""",0,4.13,Del Rey,Paperback,325,1986,1983,,2021/02/20,to-read,to-read (#117),to-read,,,,0,0,,Fantasy|2418;Fiction|481;Science Fiction|247,40173
108218,Men Without Women,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",4,3.60,Scribner,Paperback,153,2004,1927,2021/02/20,2020/06/14,,,read,"An odd selection of stories. Some stories give the feel of being incomplete - almost like Hemingway was trying out writing prompts for certain scenarios without a real story. Other ones are short but have full stories. All are written in an excellent tempo - or atleast one that resounds well with me. <br/><br/>I enjoyed this, and some of the short stories I am likely to return to.",,,1,0,"2021-02-19,2021-02-20",Fiction|409;Classics|355;Short Stories|353;Hemingway|82;Literature|73;American|65;Classic|54;Books I Own|52;American Literature|49;Ernest Hemingway|45,13754
6690798,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",,"=""0345504968""","=""9780345504968""",3,4.05,Ballantine Books,Hardcover,784,2010,2010,2021/02/18,2020/12/28,,,read,"A few scattered thoughts:<br/><br/>It takes a great mind to compose a story composed of interesting characters with life-like traits and aspects, and to piece together various character arcs into a tapestry of such length and intricacy. <br/><br/>I feel that this book could easily have been made into three. I don't feel there was a need for so much of the story to be placed into a single tome. <br/><br/>The novelty in this book is lackluster. It's effectively a pre-then-post-apocalyptic tale of humanity, with zombies, who are actually kind of alive but kind of a swarm-like race, and have some kind of psychic link to the half-zombie-half-humans but also some humans, for some reason. The psychic elements are all rather hand-wavy and feel harshly fantasy in what is otherwise a storyline steeped in ""has science gone too far?"", except it's the military's fault, kind of. <br/><br/>I decided to read this because I really enjoy post-apocalyptic tales. I think they reflect what the author deems worth saving in humanity, which is beautiful. However, in this book, I feel that the author was too focused on considering how to mingle the various characters across time and space, and on their survival, rather than focusing on their reasons to survive (other than a couple of babies, which I understand is important, but tell us more reasons why humanity is worth saving other than reproduction and survival: ethics, philosophy, art, music, deep connections that aren't just for breeding.<br/><br/>This book, I would normally say, is worth reading. But, I read a fair bit, so I don't mind reading a book of this length for a 3/5 rating. But I imagine if I read 2-3 books a year and picked this up I'd be pretty disappointed, and I think that could be fixed merely by cutting this into 3 distinct novels. <br/><br/>In conclusion: it's well written overall, main concepts are not very novel and a bit hand-wavy, the characters are multi-dimensional but I never cared much about them throughout, and I feel this book misses the mark in the post-apocalyptic genre. ",,,1,0,"2021-01-16,2021-02-18",Horror|3761;Fiction|2663;Science Fiction|1930;Fantasy|1601;Sci Fi|1578;Post Apocalyptic|1068;Vampires|1039;Dystopian|930;Dystopia|849;Thriller|620;Books I Own|514;Apocalyptic|449,213873
41015038,My Best Friend's Exorcism,Grady Hendrix,"Hendrix, Grady",,"=""1594748632""","=""9781594748639""",3,3.94,Quirk Books,Kindle Edition,337,2016,2016,2021/02/15,2021/02/11,,,read,"Much like wearing a well knitted cardigan 3 sizes too small for you, I appreciate this book for what it is but it is certainly not aimed at me. That's okay - but I'm giving my truthful rating based on a) how well written I think this book is and b) how much I enjoyed it. That puts it square in the middle at 3*. Bonus points for a nice ending.",,,1,0,"2021-02-14,2021-02-15",Horror|5704;Fiction|1113;Young Adult|653;Books I Own|576,116843
32195178,"So You Want to Be a Villain? (A Practical Guide to Evil, #1)",ErraticErrata,"ErraticErrata, ErraticErrata",,"=""""","=""""",0,4.30,Wordpress,ebook,477,2015,2015,,2021/02/11,to-read,to-read (#116),to-read,,,,0,0,,Fantasy|164;Fiction|32;Web Serial|17,1630
397867,"The Rats (Rats, #1)",James Herbert,"Herbert, James",,"=""0333761189""","=""9780333761182""",0,3.92,Macmillan,Hardcover,208,1999,1974,,2021/02/11,to-read,to-read (#115),to-read,,,,0,0,,Horror|1240;Fiction|211,22330
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",0,4.20,Simon & Schuster,Hardcover,600,2017,2017,,2021/02/09,to-read,to-read (#114),to-read,,,,0,0,,Biography|3236;Non Fiction|1783;History|1583;Biographies|819;Nonfiction|765;Art|705;Science|351,108880
846442,"Redwall: The Wall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,"=""0807278408""","=""9780807278406""",0,4.14,Listening Library,Audio Cassette,,1997,1986,,2021/02/09,to-read,to-read (#113),to-read,,,,0,0,,Fantasy|5659;Fiction|1429;Young Adult|1229;Childrens|711,121041
334123,"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,"Stroud, Jonathan",,"=""078681859X""","=""9780786818594""",0,4.03,Hyperion Books for Children,Hardcover,462,2003,2003,,2021/02/09,to-read,to-read (#112),to-read,,,,0,0,,Fantasy|7038;Young Adult|1911;Fiction|1015;Ya|873,129613
7190,The Three Musketeers,Alexandre Dumas,"Dumas, Alexandre","Richard Pevear, Philip Bates, William Barrow, August Zoller, Marisa Zini, Moshe Ukle, Pierre Toutain-Dorbec, John      Lee, Jacques Georges Clemenc Le Clercq, Natalie Montoto, S.M. Sheley, Daniel Rasmusson, Louis Jourdan, Walter Covell, Michael Page, Brett Helquist, Michael Hugh Johnson, Sylvie Thorel-Cailleteau, Milo Winter, Bill Homewood, Arthur Paul John Charles James Gore Sudley, S.N. Rizvi, Giorgio Manganelli, William Robson, Isabel Ely Lord, Александр Дюма","=""""","=""""",0,4.09,Modern Library,Paperback,625,2001,1844,,2020/11/19,abandoned,abandoned (#2),abandoned,,,,0,0,,Classics|12670;Fiction|4274;Historical Fiction|2648;Classic|2116;Adventure|1541,327489
23754,"Preludes & Nocturnes (The Sandman, #1)",Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger, Daniel Vozzo","=""1563892278""","=""9781563892271""",0,4.25,DC Comics: Vertigo,Hardcover,240,1998,1988,,2021/02/06,to-read,to-read (#111),to-read,,,,0,0,,Graphic Novels|7120;Comics|5815;Fantasy|5553;Graphic Novel|3484;Fiction|1713;Horror|1353;Comic|764;Comics Graphic Novels|712,266674
39395857,The Raven Tower,Ann Leckie,"Leckie, Ann",,"=""0356506991""","=""9780356506999""",0,3.92,Orbit,Hardcover,416,2019,2019,,2021/02/06,to-read,to-read (#110),to-read,,,,0,0,,Fantasy|2764;Fiction|459,20472
32418,"Hannibal (Hannibal Lecter, #3)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",5,3.81,Arrow,Paperback,564,2000,1999,2021/02/02,2020/11/14,,,read,"I didn't expect to be quite so impressed by the broad intelligence the author expresses in this book. From language, to philosophy, psychiatry, culture and arts, to law and modern theoretical physics. <br/><br/>I was also impressed by the broad range of characters and their depths, men and women alike. Cerebrally cutting, both literally and in the sudden impositions of elegantly described gore. Never thought I'd write that sentence. What a book. ",,,1,0,"2020-11-14,2021-02-02",Horror|2043;Fiction|1531;Thriller|1291;Crime|617;Books I Own|617;Mystery|498;Series|306;Owned Books|213,108546
245831,The Art of Memory,Frances A. Yates,"Yates, Frances A.",,"=""0226950018""","=""9780226950013""",0,4.16,University of Chicago Press,Paperback,400,2001,1966,,2021/02/02,to-read,to-read (#109),to-read,,,,0,0,,History|193;Non Fiction|126;Psychology|112;Memory|102;Philosophy|80;Nonfiction|58;Science|51,1515
257845,True Grit,Charles Portis,"Portis, Charles",,"=""1585673692""","=""9781585673698""",3,4.17,Overlook Press,Paperback,224,2002,1968,2021/01/27,2021/01/22,,,read,,,,1,0,"2021-01-22,2021-01-27",Fiction|1941;Western|1708;Historical Fiction|1078;Classics|800;Westerns|518;Book Club|270;Adventure|269;Historical|209;Audiobooks|204,61211
832917,How the Body Shapes the Way We Think: A New View of Intelligence (A Bradford Book),Rolf Pfeifer,"Pfeifer, Rolf",,"=""0262162393""","=""9780262162395""",0,4.12,Bradford Books,Hardcover,394,2006,2006,,2021/01/20,to-read,to-read (#108),to-read,,,,0,0,,Science|11;Psychology|9;Cognitive Science|7;Neuroscience|5;Philosophy|5;Non Fiction|4;Intelligence|3;Mind|3;Robotics|3;Biology|3;Brain|3;Artificial Intelligence|3;Consciousness|2;Nonfiction|2;Abandoned|2;Ai|2,66
249606,The Bridge,Iain Banks,"Banks, Iain",,"=""0316858544""","=""9780316858540""",3,3.86,"Little, Brown",Hardcover,288,2001,1986,2021/01/16,2021/01/10,,,read,"It's a good book, it really is. I really wanted to enjoy it but I didn't. Personal taste, I suppose, but it was just too abstract for my liking. The abstraction, while interesting, disconnected me from caring about the character(s). Fantastic writing, as always, from Iain Banks, but this one just wasn't for me. ",,,1,0,"2021-01-10,2021-01-16",Fiction|325;Fantasy|86;Science Fiction|64;Sci Fi|58;Contemporary|36;Iain Banks|33,12149
55215367,Toksvig's Almanac 2021,Sandi Toksvig,"Toksvig, Sandi",,"=""1398701637""","=""9781398701632""",5,4.30,Orion Publishing Co.,Hardcover,360,2020,2020,2021/01/13,2021/01/12,,,read,"Sharp wit is somehow the main tone for a tome filled with such sad tales. An important text because it tells stories that are rarely spoken: Toksvig is a conduit for repressed women throughout the ages who deserved better and for whom death was likely a relief. But - this book doesn't need a white man to endorse it, it speaks for itself, as well as all those passed. Three cheers for Toksvig, may this be another step towards betterment. ",,,1,0,"2021-01-12,2021-01-13",Non Fiction|42;History|19;Nonfiction|10;Audiobooks|10;Historical|9;Feminism|9;Biography|8;Audible|6;Humor|5;Audio|5,859
11527504,A Little History of Philosophy (Little Histories),Nigel Warburton,"Warburton, Nigel",,"=""0300152086""","=""9780300152081""",5,4.12,Yale University Press,Hardcover,252,2011,2011,2021/01/11,2021/01/11,,,read,"Brilliant introduction into western philosophy over the ages. This hasn't changed my main philosophical viewpoints but it has changed my personal gauge on what philosophical concepts are important to me: do they make me feel uncomfortable? If so, they are probably important and challenging some concept that I only have a slippery grasp to and can possibly be persuaded away from.<br/><br/>Also thoroughly enjoyable narrator on Audible, I do recommend it.",,,1,0,"2021-01-11,2021-01-11",Philosophy|1239;Non Fiction|494;History|320;Nonfiction|177,13849
243685,A History of Western Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""0671201581""","=""9780671201586""",0,4.12,Simon & Schuster,Paperback,906,1986,1945,,2021/01/11,to-read,to-read (#107),to-read,,,,0,0,,Philosophy|5258;History|1363;Non Fiction|1101,39504
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",3,3.93,Scribner,Paperback,180,1925,1925,2021/01/09,2020/03/26,,,read,"I found the enigmatic character of Gatsby fascinating, but I felt that while his wealth is eventually explained, his character was still largely mystifying, and that lack of explanation left me feeling unsatisfied. Near the end of the book the main character (who is surprisingly unimportant in the story, so perhaps I should just call him the narrator and observer) begins contemplating on how the tale of Gatsby and the debacle represents America, and how beautiful the rugged land of America is. This felt rather out of place and forced in, or perhaps I missed some connection with the rest of the book.<br/><br/>It's a short read and while worth reading it wouldn't be something I recommend you read with immediacy.",,,1,0,"2021-01-08,2021-01-09",Fiction|26013;Books I Own|6693;School|5280;Historical Fiction|4730;Romance|4024;Literature|3855,5328436
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",5,3.99,Signet Classics,Mass Market Paperback,141,1996,1945,2021/01/08,2021/01/08,,,read,"Throughout my life most people I speak to about animal farm have described it as the ultimate argument against communism. I was always suspicious of this: I read this book as a child and don't recall that being the message but I was a child. So, I've read it again, and the central message, I think, is that power corrupts, and fascism is present in all societal systems without a careful counter measure (such as checks and balances). ",,,1,0,"2021-01-08,2021-01-08",Classics|46544;Fiction|24551;Dystopia|5049,3971167
24178,Charlotte’s Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",3,4.20,HarperCollinsPublishers,Paperback,184,2001,1952,2007/06/06,2019/10/13,,,read,,,,1,0,",2007-06-06",Classics|10041;Fiction|6010;Childrens|5758;Children|3829;Children S|3076;Children S Books|2910;Childhood|2745;Kids|2341;Classic|1947;Fantasy|1911;Young Adult|1780;Childrens Books|1582;Middle Grade|1573;Books I Own|1441;Animals|1396;Kids Books|1238;Childhood Favorites|1118,1871856
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",3,4.16,Children's Classics,Hardcover,331,1998,1911,2005/12/31,2019/10/13,,,read,,,,1,0,",2005-12-31",Classics|22743;Fiction|6922;Classic|3821;Childrens|3812;Books I Own|2695;Children|2593;Young Adult|2342,1193210
60748,"A Child Called ""It"" (Dave Pelzer, #1)",Dave Pelzer,"Pelzer, Dave",,"=""""","=""""",4,4.13,Health Communications Inc,Paperback,184,1995,1995,2004/05/07,2019/10/13,,,read,,,,1,0,"2004-03-13,2004-05-07",Non Fiction|3308;Nonfiction|1564;Memoir|1260;Biography|940;Memoirs|603;Books I Own|557;Psychology|468;Autobiography|391,439067
33124137,Pet Sematary,Stephen King,"King, Stephen",,"=""""","=""""",4,4.06,Scribner,Kindle Edition,580,2014,1983,2007/10/29,2019/10/13,,,read,,,,1,0,",2007-10-29",Horror|13813;Stephen King|5934;Fiction|3687,605272
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",4,3.89,Vintage,Paperback,226,2004,2003,2009/08/28,2019/10/13,,,read,,,,1,0,",2009-08-28",Fiction|14716;Mystery|4258;Young Adult|3500;Books I Own|2463;Book Club|2124;Ya|1477,1497207
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",4,4.10,Tor Books,Paperback,382,1994,1986,,2020/06/14,,,read,,,,1,0,,Science Fiction|5887;Sci Fi|5451;Fiction|2325;Scifi|1216;Fantasy|729,257954
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",4,4.16,Oxford University Press,Paperback,360,2006,1976,2014/01/01,2020/06/14,,,read,,,,1,0,"2014-01-01,2014-01-01",Science|6678;Non Fiction|4229;Nonfiction|1416;Biology|1403;Evolution|809,180348
386162,"The Hitchhiker’s Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.23,Del Rey,Paperback,193,2007,1979,,2020/06/14,,,read,,,,1,0,,Sci Fi|17572;Science Fiction|17298;Fiction|13373;Humor|6254;Fantasy|5537;Scifi|3221;Comedy|2311;Humour|2025;Books I Own|1904,1869247
135836,"Trainspotting (Mark Renton, #2)",Irvine Welsh,"Welsh, Irvine",,"=""0099465892""","=""9780099465898""",4,4.10,Vintage,Paperback,431,1994,1993,2021/01/07,2020/06/10,,,read,"Somewhat convoluted tales, the strands didn't quite come together, but that is probably my fault. So very accurate to the culture, psychology and feel of lower class Scotland. Great read.",,,1,0,"2021-01-05,2021-01-07",Fiction|2416;Contemporary|482;Classics|406;Books I Own|393,168758
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",W.W. Denslow,"=""0140621679""","=""9780140621679""",2,4.00,Penguin,Paperback,154,1995,1900,2021/01/04,2021/01/04,,,read,,,,1,0,"2021-01-04,2021-01-04",Classics|10510;Fantasy|7847;Fiction|3593;Childrens|2527;Classic|1904;Children|1883;Books I Own|1384;Children S|1220,459510
40242274,A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing,Burton G. Malkiel,"Malkiel, Burton G.",,"=""1324002182""","=""9781324002185""",0,4.14,W. W. Norton & Company,Hardcover,432,2019,1973,,2021/01/04,to-read,to-read (#106),to-read,,,,0,0,,Finance|1837;Investing|959;Non Fiction|643;Business|642;Economics|526;Personal Finance|285;Nonfiction|278;Money|247;Investment|239,36701
467032,The Bad Seed,William March,"March, William",Elaine Showalter,"=""0060795484""","=""9780060795481""",2,4.02,Harper Perennial,Paperback,256,2005,1954,2021/01/04,2021/01/03,,,read,"The story itself wasn't bad, but the characters were so incredibly dull. This was an absolute slog to read. I feel like the story could have been told in 10 pages but the author wanted to write more so filled the tome with facile interactions. ",,,1,0,"2021-01-03,2021-01-04",Horror|757;Fiction|316;Classics|276;Thriller|167;Mystery|98,18864
85083,"The Immortal Game: A History of Chess, or How 32 Carved Pieces on a Board Illuminated Our Understanding of War, Art, Science and the Human Brain",David Shenk,"Shenk, David",,"=""0385510101""","=""9780385510103""",0,4.00,Doubleday,Hardcover,352,2006,2006,,2021/01/03,to-read,to-read (#105),to-read,,,,0,0,,Chess|217;History|153;Non Fiction|123;Nonfiction|56,2666
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",3,4.26,William Morrow,Mass Market Paperback,491,2006,1990,2021/01/02,2019/10/03,,,read,,,,1,0,"2020-12-30,2021-01-02",Fantasy|23133;Fiction|8097;Humor|4495,764648
